Compound,Element,Anion,MW (g/mol),Temp (°C),Mass %,Molarity (M),log S,g/100mL H2O,Source
Na2WO4,Na,WO4,293.82,10,41.9,1.4260431556735416,0.15413266856443356,72.1170395869191,CRC
Na2WO4,Na,WO4,293.82,20,42.3,1.4396569328160098,0.15825901297318062,73.3102253032929,CRC
Na2WO4,Na,WO4,293.82,25,42.6,1.449867265672861,0.16132824470085724,74.21602787456446,CRC
Na2WO4,Na,WO4,293.82,30,42.9,1.460077598529712,0.16437593778286252,75.13134851138354,CRC
Na2WO4,Na,WO4,293.82,40,43.6,1.4839017085290314,0.1714051348667243,77.30496453900709,CRC
Na2WO4,Na,WO4,293.82,50,44.4,1.5111292628139679,0.17930161571275813,79.85611510791367,CRC
Na2WO4,Na,WO4,293.82,60,45.3,1.5417602613845212,0.18801684761097015,82.81535648994515,CRC
Na2WO4,Na,WO4,293.82,70,46.2,1.5723912599550747,0.19656062115426381,85.8736059479554,CRC
Na2WO4,Na,WO4,293.82,80,47.3,1.609829147096862,0.20677978633594982,89.75332068311195,CRC
Na2WO4,Na,WO4,293.82,90,48.4,1.6472670342386495,0.21676400724255074,93.7984496124031,CRC
Na2WO4,Na,WO4,293.82,100,49.5,1.684704921380437,0.22652384453170699,98.01980198019803,CRC
NdCl3,Nd,Cl,250.6,0,49.0,1.9553072625698324,0.29121501337038247,96.07843137254902,CRC
NdCl3,Nd,Cl,250.6,10,49.3,1.9672785315243417,0.2938658526190988,97.2386587771203,CRC
NdCl3,Nd,Cl,250.6,20,49.7,1.9832402234636872,0.2973753220752009,98.80715705765408,CRC
NdCl3,Nd,Cl,250.6,25,50.0,1.9952114924181963,0.2999889376778876,100.0,CRC
NdCl3,Nd,Cl,250.6,30,50.4,2.011173184357542,0.3034494697873941,101.61290322580645,CRC
NdCl3,Nd,Cl,250.6,40,51.2,2.043096568236233,0.31028889431769957,104.91803278688525,CRC
NdCl3,Nd,Cl,250.6,50,52.2,2.083000798084597,0.31868943634413094,109.2050209205021,CRC
NdCl3,Nd,Cl,250.6,60,53.3,2.1268954509177975,0.32774614236844113,114.13276231263383,CRC
NdCl3,Nd,Cl,250.6,70,54.5,2.174780526735834,0.3374154356185113,119.78021978021978,CRC
NdCl3,Nd,Cl,250.6,80,55.8,2.2266560255387073,0.3476531322794476,126.2443438914027,CRC
NdCl3,Nd,Cl,250.6,90,57.1,2.2785315243415805,0.3576550415877169,133.1002331002331,CRC
NdCl3,Nd,Cl,250.6,100,58.5,2.3343974461292896,0.36817479942404924,140.96385542168676,CRC
Nd(NO3)3,Nd,NO3,330.26,0,55.76,1.6883667413552959,0.22746678852611954,126.03978300180832,CRC
Nd(NO3)3,Nd,NO3,330.26,10,57.49,1.740749712347847,0.24073633208214135,135.23876734885908,CRC
Nd(NO3)3,Nd,NO3,330.26,20,59.37,1.7976745594380183,0.2547110723622252,146.1235540241201,CRC
Nd(NO3)3,Nd,NO3,330.26,25,60.38,1.8282565251619938,0.2620371321232455,152.3977788995457,CRC
Nd(NO3)3,Nd,NO3,330.26,30,61.43,1.8600496578453338,0.2695245387557298,159.26886180969666,CRC
Nd(NO3)3,Nd,NO3,330.26,40,63.69,1.9284805910494762,0.28521527232182775,175.40622418066647,CRC
Nd(NO3)3,Nd,NO3,330.26,50,66.27,2.006600859928541,0.30246099402726384,196.47198339756892,CRC
Nd(NO3)3,Nd,NO3,330.26,70,69.47,2.103494216677769,0.3229413223105218,227.54667540124467,CRC
NiCl2,Ni,Cl,129.6,0,34.7,2.677469135802469,0.4277244732562992,53.13935681470139,CRC
NiCl2,Ni,Cl,129.6,10,36.1,2.785493827160494,0.4449022003710834,56.49452269170579,CRC
NiCl2,Ni,Cl,129.6,20,38.5,2.970679012345679,0.47285572797392617,62.60162601626016,CRC
NiCl2,Ni,Cl,129.6,25,40.3,3.109567901234568,0.49270004460653494,67.5041876046901,CRC
NiCl2,Ni,Cl,129.6,30,41.7,3.2175925925925926,0.507531053439183,71.52658662092625,CRC
NiCl2,Ni,Cl,129.6,40,42.1,3.248456790123457,0.5116770943010938,72.71157167530225,CRC
NiCl2,Ni,Cl,129.6,50,43.2,3.3333333333333335,0.5228787452803376,76.05633802816902,CRC
NiCl2,Ni,Cl,129.6,60,45.0,3.4722222222222223,0.5406075122407692,81.81818181818181,CRC
NiCl2,Ni,Cl,129.6,70,46.1,3.557098765432099,0.5510959238550737,85.52875695732838,CRC
NiCl2,Ni,Cl,129.6,80,46.2,3.564814814814815,0.5520369740215509,85.8736059479554,CRC
NiCl2,Ni,Cl,129.6,90,46.4,3.5802469135802473,0.5539129790203063,86.56716417910448,CRC
NiCl2,Ni,Cl,129.6,100,46.6,3.595679012345679,0.5557809151554256,87.26591760299625,CRC
Ni(ClO4)2,Ni,ClO4,257.59,0,51.1,1.98377266198222,0.2974919010320218,104.49897750511248,CRC
Ni(ClO4)2,Ni,ClO4,257.59,30,52.8,2.049769012772235,0.31170492343112133,111.86440677966101,CRC
NiF2,Ni,F,96.69,0,2.5,0.25855827903609474,-0.5874415515599594,2.5641025641025643,CRC
NiF2,Ni,F,96.69,30,2.52,0.2606267452683835,-0.5839810194504529,2.5851456709068525,CRC
NiI2,Ni,I,312.5,0,55.4,1.7728,0.24865974304833569,124.2152466367713,CRC
NiI2,Ni,I,312.5,10,57.68,1.8457599999999998,0.2661752300312786,136.29489603024575,CRC
NiI2,Ni,I,312.5,20,59.78,1.9129599999999998,0.2817058890231678,148.6325211337643,CRC
NiI2,Ni,I,312.5,25,60.69,1.94208,0.28826711581037306,154.3881963876876,CRC
NiI2,Ni,I,312.5,30,61.5,1.968,0.2940250940953227,159.74025974025975,CRC
NiI2,Ni,I,312.5,40,62.8,2.0096,0.30310962205710207,168.81720430107526,CRC
NiI2,Ni,I,312.5,50,63.73,2.03936,0.3094938967997718,175.70995312930796,CRC
NiI2,Ni,I,312.5,60,64.38,2.0601599999999998,0.31390095066950063,180.74115665356538,CRC
NiI2,Ni,I,312.5,70,64.8,2.0736,0.31672498419049927,184.09090909090907,CRC
NiI2,Ni,I,312.5,80,65.09,2.0828800000000003,0.31866424986178915,186.45087367516473,CRC
NiI2,Ni,I,312.5,90,65.3,2.0896,0.3200631595949799,188.1844380403458,CRC
Ni(NO3)2,Ni,NO3,182.7,0,44.1,2.413793103448276,0.38270004211530073,78.89087656529517,CRC
Ni(NO3)2,Ni,NO3,182.7,10,46.0,2.5177887246852766,0.40101928432903633,85.18518518518519,CRC
Ni(NO3)2,Ni,NO3,182.7,20,48.4,2.649151614668856,0.4231068142918747,93.7984496124031,CRC
Ni(NO3)2,Ni,NO3,182.7,25,49.8,2.7257799671592777,0.4354907954071798,99.20318725099601,CRC
Ni(NO3)2,Ni,NO3,182.7,30,51.3,2.807881773399015,0.44837881775927857,105.3388090349076,CRC
Ni(NO3)2,Ni,NO3,182.7,40,54.6,2.988505747126437,0.4754540953521995,120.26431718061674,CRC
Ni(NO3)2,Ni,NO3,182.7,50,58.3,3.191023535851122,0.5039300074064763,139.8081534772182,CRC
Ni(NO3)2,Ni,NO3,182.7,60,61.0,3.338806787082649,0.5235912876582293,156.4102564102564,CRC
Ni(NO3)2,Ni,NO3,182.7,70,63.1,3.4537493158182815,0.5382908118915966,171.00271002710028,CRC
Ni(NO3)2,Ni,NO3,182.7,80,65.6,3.590585659551177,0.5551652920231225,190.6976744186046,CRC
Ni(NO3)2,Ni,NO3,182.7,90,67.9,3.716475095785441,0.5701312269279639,211.5264797507789,CRC
Ni(NO3)2,Ni,NO3,182.7,100,69.0,3.776683087027915,0.5771105433847176,222.58064516129033,CRC
Ni(SCN)2,Ni,SCN,174.86,0,35.48,2.029051812878874,0.3072931371073151,54.990700557966505,CRC
NiSO4,Ni,SO4,154.76,0,21.4,1.3827862496769192,0.14075505229998353,27.226463104325703,CRC
NiSO4,Ni,SO4,154.76,10,24.4,1.5766347893512536,0.1977311052895221,32.27513227513228,CRC
NiSO4,Ni,SO4,154.76,20,27.4,1.7704833290255881,0.24809184177118065,37.74104683195593,CRC
NiSO4,Ni,SO4,154.76,25,28.8,1.8609459808736108,0.2697337667100235,40.44943820224719,CRC
NiSO4,Ni,SO4,154.76,30,30.3,1.9578702507107781,0.2917839074530977,43.47202295552367,CRC
NiSO4,Ni,SO4,154.76,40,32.0,2.067717756526234,0.31549125727069866,47.05882352941177,CRC
NiSO4,Ni,SO4,154.76,50,34.1,2.2034117342982684,0.3430956579432904,51.74506828528072,CRC
NiSO4,Ni,SO4,154.76,60,35.8,2.3132592401137244,0.364224305594667,55.763239875389395,CRC
NiSO4,Ni,SO4,154.76,70,37.7,2.4360299819074696,0.3866826291565855,60.513643659711086,CRC
NiSO4,Ni,SO4,154.76,80,39.9,2.5781855776686484,0.41131417463754094,66.38935108153078,CRC
NiSO4,Ni,SO4,154.76,90,42.3,2.733264409408116,0.43668164632583506,73.3102253032929,CRC
NiSO4,Ni,SO4,154.76,100,44.8,2.894804859136728,0.4616192929489367,81.15942028985506,CRC
NiSeO4,Ni,SeO4,201.66,0,21.6,1.0711097887533472,0.029833988297809803,27.551020408163264,CRC
NiSeO4,Ni,SeO4,201.66,20,26.2,1.2992165030248934,0.11368152846662441,35.50135501355014,CRC
NiSeO4,Ni,SeO4,201.66,50,45.6,2.261231776257066,0.35434507981131386,83.82352941176471,CRC
PbBr2,Pb,Br,367.01,0,0.449,0.012233999073594726,-1.9124315567246568,0.45102510271117313,CRC
PbBr2,Pb,Br,367.01,10,0.62,0.01689327266287022,-1.7722862082297262,0.6238679814852083,CRC
PbBr2,Pb,Br,367.01,20,0.841,0.022914906950764286,-1.6398819019300679,0.8481327968212667,CRC
PbBr2,Pb,Br,367.01,25,0.966,0.0263208086973107,-1.5797007713124869,0.9754225821435062,CRC
PbBr2,Pb,Br,367.01,30,1.118,0.030462385221111145,-1.5162360941775757,1.1306405614773165,CRC
PbBr2,Pb,Br,367.01,50,1.46,0.039780932399662135,-1.4003250419435431,1.4816318246397402,CRC
PbBr2,Pb,Br,367.01,70,1.89,0.051497234407781804,-1.288216093554736,1.9264091326062582,CRC
PbCl2,Pb,Cl,278.11,0,0.66,0.023731616986084645,-1.624672669527751,0.6643849406080129,CRC
PbCl2,Pb,Cl,278.11,10,0.81,0.029125166301103882,-1.53573158619097,0.816614578082468,CRC
PbCl2,Pb,Cl,278.11,20,0.98,0.03523785552479235,-1.4529905293771248,0.989699050696829,CRC
PbCl2,Pb,Cl,278.11,25,1.07,0.03847398511380389,-1.41483282738441,1.0815728292732234,CRC
PbCl2,Pb,Cl,278.11,30,1.17,0.042069684657150046,-1.376030743323458,1.1838510573712435,CRC
PbCl2,Pb,Cl,278.11,40,1.39,0.04998022365251159,-1.3012018048155247,1.4095933475306763,CRC
PbCl2,Pb,Cl,278.11,50,1.64,0.05896947251087698,-1.229372757021922,1.6673444489629932,CRC
PbCl2,Pb,Cl,278.11,60,1.93,0.06939700118658085,-1.1586592960618458,1.9679820536351587,CRC
PbCl2,Pb,Cl,278.11,70,2.24,0.08054366977095394,-1.093968586735457,2.291325695581015,CRC
PbCl2,Pb,Cl,278.11,80,2.6,0.0934881881270001,-1.0292432570988017,2.6694045174537986,CRC
PbCl2,Pb,Cl,278.11,90,2.99,0.10751141634605013,-0.96854541674519,3.0821564787135345,CRC
PbCl2,Pb,Cl,278.11,100,3.42,0.1229729243824386,-0.9101904990134847,3.541105819010147,CRC
Pb(ClO4)2,Pb,ClO4,406.1,0,81.5,2.006894853484363,0.3025246192499396,440.5405405405405,CRC
PbF2,Pb,F,245.2,0,0.0603,0.002459216965742251,-2.6092031537062264,0.06033638283885183,CRC
PbF2,Pb,F,245.2,20,0.0649,0.002646818923327896,-2.577275769046008,0.06494214745369745,CRC
PbF2,Pb,F,245.2,30,0.067,0.002732463295269168,-2.563445663145551,0.06704492009646462,CRC
PbF2,Pb,F,245.2,70,0.0693,0.0028262642740619908,-2.5487872312345705,0.0693480582043356,CRC
PbI2,Pb,I,461.01,0,0.041,0.0008893516409622351,-3.050926489272334,0.04101681689492692,CRC
PbI2,Pb,I,461.01,10,0.052,0.0011279581787813713,-2.9477070023572702,0.052027054068115426,CRC
PbI2,Pb,I,461.01,20,0.067,0.0014533307303529208,-2.837635543291243,0.06704492009646462,CRC
PbI2,Pb,I,461.01,25,0.076,0.0016485542612958504,-2.782896753711278,0.07605780393098754,CRC
PbI2,Pb,I,461.01,30,0.086,0.0018654692956768832,-2.729211894748502,0.0860740236603479,CRC
PbI2,Pb,I,461.01,40,0.112,0.0024294483850675693,-2.6144923233218877,0.11212558065032838,CRC
PbI2,Pb,I,461.01,50,0.144,0.0031235764950868746,-2.50534785389682,0.14420765902900176,CRC
PbI2,Pb,I,461.01,60,0.187,0.0040563111429253165,-2.39186873945557,0.18735034514542193,CRC
PbI2,Pb,I,461.01,70,0.243,0.0052710353354591,-2.278104072393757,0.24359192838597793,CRC
PbI2,Pb,I,461.01,80,0.315,0.006832823583002538,-2.165399792202469,0.31599538546421224,CRC
Pb(IO3)2,Pb,IO3,557.0,0,0.0025,4.488330341113106e-05,-4.347915186501691,0.002500062501562539,CRC
Pb(NO3)2,Pb,NO3,331.21,0,28.46,0.8592735726578306,-0.06586854492271874,39.78194017332961,CRC
Pb(NO3)2,Pb,NO3,331.21,10,32.13,0.9700794058150419,-0.013192715119466236,47.34050390452336,CRC
Pb(NO3)2,Pb,NO3,331.21,20,35.67,1.076960236707829,0.03219966866736973,55.448468832582,CRC
Pb(NO3)2,Pb,NO3,331.21,25,37.38,1.1285891126475651,0.05253585637182894,59.69338869370809,CRC
Pb(NO3)2,Pb,NO3,331.21,30,39.05,1.179010295582863,0.07151759754233482,64.06890894175552,CRC
Pb(NO3)2,Pb,NO3,331.21,40,42.22,1.2747199661845958,0.10541478830065319,73.07026652821045,CRC
Pb(NO3)2,Pb,NO3,331.21,50,45.17,1.3637873252619186,0.13474664989040988,82.3819077147547,CRC
Pb(NO3)2,Pb,NO3,331.21,60,47.9,1.4462123728148306,0.1602320727435789,91.93857965451055,CRC
Pb(NO3)2,Pb,NO3,331.21,70,50.42,1.5222970320944418,0.18249940066944279,101.69423154497781,CRC
Pb(NO3)2,Pb,NO3,331.21,80,52.72,1.5917393798496424,0.20187196091496915,111.50592216582064,CRC
Pb(NO3)2,Pb,NO3,331.21,90,54.82,1.6551432625826517,0.21883559053249524,121.3368747233289,CRC
Pb(NO3)2,Pb,NO3,331.21,100,56.75,1.7134144500467983,0.233862425194176,131.21387283236993,CRC
PbSO4,Pb,SO4,303.26,0,0.0033,0.00010881751632262746,-3.9633011907595326,0.0033001089035938186,CRC
PbSO4,Pb,SO4,303.26,10,0.0038,0.00012530501879575283,-3.9020315340206095,0.0038001444054874085,CRC
PbSO4,Pb,SO4,303.26,20,0.0042,0.0001384950207742531,-3.8585658402395193,0.004200176407409111,CRC
PbSO4,Pb,SO4,303.26,25,0.0044,0.00014509002176350328,-3.8383624541512322,0.004400193608518775,CRC
PbSO4,Pb,SO4,303.26,30,0.0047,0.0001549825232473785,-3.8097172727017026,0.004700220910382788,CRC
PbSO4,Pb,SO4,303.26,40,0.0052,0.00017147002572050386,-3.7658117870026206,0.0052002704140615315,CRC
PbSO4,Pb,SO4,303.26,50,0.0058,0.00019125502868825428,-3.7183871370744828,0.005800336419512331,CRC
PrCl3,Pr,Cl,247.26,0,48.0,1.9412763892259162,0.2880873724673554,92.3076923076923,CRC
PrCl3,Pr,Cl,247.26,10,48.1,1.9453207150368035,0.28899121146559986,92.67822736030828,CRC
PrCl3,Pr,Cl,247.26,20,48.6,1.96554234409124,0.2934824043540615,94.55252918287938,CRC
PrCl3,Pr,Cl,247.26,25,49.0,1.9817196473347893,0.2970422151202818,96.07843137254902,CRC
PrCl3,Pr,Cl,247.26,30,49.5,2.001941276389226,0.30145133402533686,98.01980198019803,CRC
PrCl3,Pr,Cl,247.26,40,50.8,2.054517511930761,0.31270984737568736,103.2520325203252,CRC
PrCl3,Pr,Cl,247.26,50,52.3,2.115182399094071,0.3253478239590423,109.64360587002096,CRC
PrCl3,Pr,Cl,247.26,60,54.1,2.187980263690043,0.3400434001983376,117.86492374727669,CRC
PrCl3,Pr,Cl,247.26,70,56.1,2.2688667799077895,0.3558089963479295,127.79043280182233,CRC
PrCl3,Pr,Cl,247.26,80,58.3,2.3578419477473105,0.3725146898507822,139.8081534772182,CRC
Pr(NO3)3,Pr,NO3,326.92,0,57.5,1.7588400832007829,0.24522635444286772,135.2941176470588,CRC
Pr(NO3)3,Pr,NO3,326.92,10,59.2,1.810840572617154,0.257880216476157,145.09803921568627,CRC
Pr(NO3)3,Pr,NO3,326.92,20,61.16,1.8707940780619108,0.2720259864935197,157.46652935118433,CRC
Pr(NO3)3,Pr,NO3,326.92,25,62.24,1.9038296831028996,0.27962809373486974,164.83050847457628,CRC
Pr(NO3)3,Pr,NO3,326.92,30,63.4,1.9393123699987764,0.28764776763496996,173.224043715847,CRC
Pr(NO3)3,Pr,NO3,326.92,40,65.7,2.0096659733268076,0.30312387931301804,191.54518950437318,CRC
Pr(NO3)3,Pr,NO3,326.92,50,67.8,2.0739018720176188,0.3167882036203006,210.5590062111801,CRC
Pr(NO3)3,Pr,NO3,326.92,60,70.2,2.1473143276642603,0.33189562188304256,235.57046979865774,CRC
Pr(NO3)3,Pr,NO3,326.92,80,73.4,2.245197601859782,0.3512545696693078,275.93984962406023,CRC
RbBr,Rb,Br,165.37,0,47.4,2.8662998125415733,0.45732161527360954,90.11406844106463,CRC
RbBr,Rb,Br,165.37,10,50.1,3.0295700550281186,0.4813809994667702,100.40080160320642,CRC
RbBr,Rb,Br,165.37,20,52.6,3.1807462054786235,0.5025290177532635,110.9704641350211,CRC
RbBr,Rb,Br,165.37,25,53.8,3.253310757694866,0.5123255492659137,116.45021645021644,CRC
RbBr,Rb,Br,165.37,30,54.9,3.319828263893088,0.5211156180496164,121.72949002217294,CRC
RbBr,Rb,Br,165.37,40,57.0,3.446816230271512,0.5374181292720159,132.5581395348837,CRC
RbBr,Rb,Br,165.37,50,58.8,3.5556630585958757,0.550920599675663,142.71844660194174,CRC
RbBr,Rb,Br,165.37,60,60.6,3.6645098869202393,0.5640158977658107,153.80710659898477,CRC
RbBr,Rb,Br,165.37,70,62.1,3.755215577190542,0.5746348737761047,163.85224274406332,CRC
RbBr,Rb,Br,165.37,80,63.5,3.839874221442825,0.5843169988915001,173.97260273972603,CRC
RbBr,Rb,Br,165.37,90,64.8,3.9184858196770875,0.5931182794701177,184.09090909090907,CRC
RbBr,Rb,Br,165.37,100,65.9,3.9850033258753097,0.6004286881935343,193.25513196480944,CRC
RbBrO3,Rb,BrO3,213.37,0,0.97,0.045460936401555976,-1.342361622948042,0.9795011612642633,CRC
RbBrO3,Rb,BrO3,213.37,10,1.55,0.07264376435300182,-1.1388016590439953,1.574403250380904,CRC
RbBrO3,Rb,BrO3,213.37,20,2.36,0.11060598959553826,-0.9562213542441802,2.417042195821385,CRC
RbBrO3,Rb,BrO3,213.37,25,2.87,0.13450813141491308,-0.8712514604802943,2.9548028415525587,CRC
RbBrO3,Rb,BrO3,213.37,30,3.45,0.1616909593663589,-0.7913142621410126,3.573278094251683,CRC
RbBrO3,Rb,BrO3,213.37,40,4.87,0.22824202090265736,-0.6416043959996525,5.119310417323662,CRC
RbBrO3,Rb,BrO3,213.37,50,6.64,0.311196513099311,-0.5069652778462693,7.112253641816624,CRC
RbBrO3,Rb,BrO3,213.37,60,8.78,0.4114917748511974,-0.3856388413081842,9.625082218811663,CRC
RbBrO3,Rb,BrO3,213.37,70,11.29,0.5291278061583164,-0.2764394152893189,12.726862811407956,CRC
RbBrO3,Rb,BrO3,213.37,80,14.15,0.6631672681257909,-0.17837691735397773,16.48223645894001,CRC
RbBrO3,Rb,BrO3,213.37,90,17.32,0.8117354829638656,-0.09058546953295893,20.948234155781325,CRC
RbBrO3,Rb,BrO3,213.37,100,20.76,0.9729577728827858,-0.011906008037866471,26.198889449772842,CRC
RbCl,Rb,Cl,120.92,0,43.58,3.6040357260999003,0.5567890874044572,77.24211272598369,CRC
RbCl,Rb,Cl,120.92,10,45.65,3.77522328812438,0.5769426433645383,83.99264029438822,CRC
RbCl,Rb,Cl,120.92,20,47.53,3.93069798213695,0.5944696757889789,90.58509624547361,CRC
RbCl,Rb,Cl,120.92,25,48.42,4.004300363876943,0.6025266465999346,93.87359441644048,CRC
RbCl,Rb,Cl,120.92,30,49.27,4.074594773403904,0.6100844237691296,97.12201852946974,CRC
RbCl,Rb,Cl,120.92,40,50.86,4.206086668871982,0.6238782173339106,103.5002035002035,CRC
RbCl,Rb,Cl,120.92,50,52.34,4.328481640754219,0.6363355797980828,109.81955518254303,CRC
RbCl,Rb,Cl,120.92,60,53.67,4.4384717168375785,0.6472334567812559,115.84286639326571,CRC
RbCl,Rb,Cl,120.92,70,54.92,4.541845848494873,0.6572323900589381,121.82786157941437,CRC
RbCl,Rb,Cl,120.92,80,56.08,4.637777042672841,0.6663098664528228,127.68670309653916,CRC
RbCl,Rb,Cl,120.92,90,57.16,4.727092292424743,0.674594081613153,133.4267040149393,CRC
RbCl,Rb,Cl,120.92,100,58.15,4.80896460469732,0.6820515805586878,138.94862604540023,CRC
RbClO3,Rb,ClO3,168.92,0,2.1,0.12431920435709212,-0.9054617780189508,2.1450459652706844,CRC
RbClO3,Rb,ClO3,168.92,10,3.38,0.2000947193937959,-0.6987643724752153,3.4982405299109915,CRC
RbClO3,Rb,ClO3,168.92,20,5.14,0.30428605256926355,-0.5167179537575943,5.418511490617752,CRC
RbClO3,Rb,ClO3,168.92,25,6.22,0.36822164338148233,-0.43389068806205144,6.632544252505864,CRC
RbClO3,Rb,ClO3,168.92,30,7.45,0.44103717736206494,-0.3555248000045772,8.049702863317126,CRC
RbClO3,Rb,ClO3,168.92,40,10.35,0.6127160786170969,-0.21274072295993351,11.54489682097044,CRC
RbClO3,Rb,ClO3,168.92,50,13.85,0.8199147525455838,-0.0862312993524027,16.07661056297156,CRC
RbClO3,Rb,ClO3,168.92,60,17.93,1.0614492067250771,0.025899216809312835,21.84720360667723,CRC
RbClO3,Rb,ClO3,168.92,70,22.53,1.3337674638882313,0.1250801189709608,29.08222537756551,CRC
RbClO3,Rb,ClO3,168.92,80,27.57,1.6321335543452522,0.21275569335290362,38.06433798149938,CRC
RbClO3,Rb,ClO3,168.92,90,32.96,1.9512195121951221,0.29030613027220814,49.16467780429595,CRC
RbClO3,Rb,ClO3,168.92,100,38.6,2.285105375325598,0.3589062319188849,62.86644951140065,CRC
RbClO4,Rb,ClO4,184.92,0,1.0,0.054077438892494056,-1.2669838847660442,1.0101010101010102,CRC
RbClO4,Rb,ClO4,184.92,30,1.5,0.08111615833874108,-1.0908926257103628,1.5228426395939085,CRC
RbClO4,Rb,ClO4,184.92,70,17.0,0.919316461172399,-0.036534963387770174,20.481927710843372,CRC
Rb2CrO4,Rb,CrO4,286.93,0,38.27,1.3337747882758861,0.12508250389374073,61.995788109509164,CRC
Rb2CrO4,Rb,CrO4,286.93,30,43.26,1.507684801171017,0.17831055677231403,76.24250969333804,CRC
RbF,Rb,F,104.47,0,75.0,7.179094476883316,0.8560696686860887,300.0,CRC
RbHCO3,Rb,HCO3,146.48,0,53.7,3.6660294920808303,0.5641959544059155,115.98272138228943,CRC
RbI,Rb,I,212.37,0,55.8,2.6274897584404577,0.4195410318890662,126.2443438914027,CRC
RbI,Rb,I,212.37,10,58.6,2.7593351226632765,0.44080444896957816,141.54589371980677,CRC
RbI,Rb,I,212.37,20,61.1,2.8770541978622215,0.4589480431940417,157.0694087403599,CRC
RbI,Rb,I,212.37,25,62.3,2.9335593539577154,0.46739487961065707,165.25198938992042,CRC
RbI,Rb,I,212.37,30,63.4,2.985355747045251,0.47499609083322014,173.224043715847,CRC
RbI,Rb,I,212.37,40,65.4,3.0795310072044075,0.4884845812757547,189.0173410404625,CRC
RbI,Rb,I,212.37,50,67.2,3.1642887413476477,0.5002761060053127,204.87804878048783,CRC
RbI,Rb,I,212.37,60,68.8,3.239628949474973,0.5104952711869988,220.5128205128205,CRC
RbI,Rb,I,212.37,70,70.3,3.31026039459434,0.5198621579713114,236.7003367003367,CRC
RbI,Rb,I,212.37,80,71.6,3.3714743136977914,0.5278198552593429,252.11267605633793,CRC
RbI,Rb,I,212.37,90,72.7,3.4232707067853276,0.5344412438105253,266.3003663003663,CRC
RbI,Rb,I,212.37,100,73.8,3.4750670998728634,0.540963194774529,281.6793893129771,CRC
RbIO3,Rb,IO3,260.37,0,1.09,0.04186350193954757,-1.3781644451466841,1.1020119300374078,CRC
RbIO3,Rb,IO3,260.37,10,1.53,0.05876253024541998,-1.2308995122697088,1.5537727226566467,CRC
RbIO3,Rb,IO3,260.37,20,2.07,0.07950224680262703,-1.09962059763039,2.1137547227611555,CRC
RbIO3,Rb,IO3,260.37,25,2.38,0.0914083803817644,-1.0390139860307959,2.4380249948780985,CRC
RbIO3,Rb,IO3,260.37,30,2.74,0.10523485808656911,-0.9778403802669198,2.817191034340942,CRC
RbIO3,Rb,IO3,260.37,40,3.52,0.1351922264469793,-0.8690482796091767,3.648424543946932,CRC
RbIO3,Rb,IO3,260.37,50,4.41,0.16937435188385758,-0.7711523536194693,4.613453290093106,CRC
RbIO3,Rb,IO3,260.37,60,5.42,0.20816530322233745,-0.6815916565489208,5.730598435187143,CRC
RbIO3,Rb,IO3,260.37,70,6.52,0.25041287398701845,-0.6013433473553876,6.974753958065896,CRC
RbIO3,Rb,IO3,260.37,80,7.74,0.2972692706533011,-0.526849982404415,8.389334489486235,CRC
RbIO3,Rb,IO3,260.37,90,9.0,0.3456619426201175,-0.46134843364798295,9.89010989010989,CRC
RbIO3,Rb,IO3,260.37,100,10.36,0.39789530283826857,-0.4002311876780936,11.557340473003123,CRC
RbNO3,Rb,NO3,147.47,0,16.4,1.1120905946972266,0.046140167798621165,19.617224880382775,CRC
RbNO3,Rb,NO3,147.47,10,25.0,1.6952600528921136,0.22923632842296082,33.333333333333336,CRC
RbNO3,Rb,NO3,147.47,20,34.6,2.346239913202685,0.37037241854369984,52.905198776758404,CRC
RbNO3,Rb,NO3,147.47,25,39.4,2.671729843357971,0.4267925415764974,65.01650165016501,CRC
RbNO3,Rb,NO3,147.47,30,44.2,2.997219773513257,0.47671858910001513,79.21146953405018,CRC
RbNO3,Rb,NO3,147.47,40,53.1,3.6007323523428494,0.5563908408323923,113.21961620469084,CRC
RbNO3,Rb,NO3,147.47,50,60.8,4.12287244863362,0.6151998990236581,155.1020408163265,CRC
RbNO3,Rb,NO3,147.47,60,67.2,4.5568590221740015,0.6586655928047485,204.87804878048783,CRC
RbNO3,Rb,NO3,147.47,70,72.2,4.895911032752425,0.6898335173205624,259.7122302158274,CRC
RbNO3,Rb,NO3,147.47,80,76.1,5.160371601003594,0.7126809765214961,318.41004184100404,CRC
RbNO3,Rb,NO3,147.47,90,79.0,5.357021767139079,0.7289234110413647,376.1904761904762,CRC
RbNO3,Rb,NO3,147.47,100,81.2,5.506204651793585,0.7408523489920985,431.91489361702133,CRC
RbOH,Rb,OH,102.48,0,63.4,6.186572989851678,0.7914501411451027,173.224043715847,CRC
Rb2SO4,Rb,SO4,266.99,0,27.3,1.0225102063747706,0.009667651691722474,37.551581843191194,CRC
Rb2SO4,Rb,SO4,266.99,10,30.0,1.1236375894228248,0.05062625937062883,42.857142857142854,CRC
Rb2SO4,Rb,SO4,266.99,20,32.5,1.21727405520806,0.08538836562984074,48.148148148148145,CRC
Rb2SO4,Rb,SO4,266.99,25,33.7,1.2622195587849732,0.10113490552230502,50.82956259426849,CRC
Rb2SO4,Rb,SO4,266.99,30,34.8,1.3034196037304768,0.11508424859754733,53.37423312883435,CRC
